Année;Canton;Infraction;Consommé Non élucidées;Consommé Elucidées;Tentative Non élucidées;Tentative Elucidées;CantonId;Id
2015;Basel-Stadt;Total Titre 20: Dispositions du droit fédéral;5;12;0;0;142;36210
2015;Basel-Landschaft;Meurtre (Art. 111 – 113/116);0;1;1;0;143;36211
2015;Basel-Landschaft;Meurtre sur la demande de la victime (Art. 114);0;0;0;0;143;36212
2015;Basel-Landschaft;Incitation et assistance au suicide (Art. 115);0;0;0;0;143;36213
2015;Basel-Landschaft;Homicide par négligence (Art. 117);0;0;0;0;143;36214
2015;Basel-Landschaft;Interruption de grossesse punissable (Art. 118);0;0;0;0;143;36215
2015;Basel-Landschaft;Contraventions commises par le médecin (Art. 120);0;0;0;0;143;36216
2015;Basel-Landschaft;Lésions corporelles graves (Art. 122);7;6;0;3;143;36217
2015;Basel-Landschaft;Lésions corporelles simples (Art. 123);21;144;2;4;143;36218
2015;Basel-Landschaft;Mutilation d'organes génitaux féminins (Art. 124);0;0;0;0;143;36219
2015;Basel-Landschaft;Lésions corporelles par négligence (Art. 125);17;15;0;0;143;36220
2015;Basel-Landschaft;Voies de fait (Art. 126);28;221;0;0;143;36221
2015;Basel-Landschaft;Exposition (Art. 127);0;0;0;0;143;36222
2015;Basel-Landschaft;Omission de prêter secours (Art. 128);2;0;0;0;143;36223
2015;Basel-Landschaft;Fausse alerte (Art. 128bis);0;0;0;0;143;36224
2015;Basel-Landschaft;Mise en danger de la vie d'autrui (Art. 129);18;9;1;4;143;36225
2015;Basel-Landschaft;Participation rixe (Art. 133);0;31;0;0;143;36226
2015;Basel-Landschaft;Participation agression (Art. 134);3;5;0;0;143;36227
2015;Basel-Landschaft;Représentation de la violence (Art. 135);0;2;0;0;143;36228
2015;Basel-Landschaft;Remettre à des enfants des substances nocives (Art. 136);0;0;0;0;143;36229
2015;Basel-Landschaft;Total Titre 1: Vie et intégrité corporelle;96;434;4;11;143;36230
2015;Basel-Landschaft;Appropriation illégitime (Art. 137);9;13;0;0;143;36231
2015;Basel-Landschaft;Abus de confiance (Art. 138);3;30;0;0;143;36232
2015;Basel-Landschaft;Vol (Art. 139);856;167;3;4;143;36233
2015;Basel-Landschaft;Vol par effraction (Art. 139);836;123;663;64;143;36234
2015;Basel-Landschaft;Vol par introduction clandestine (Art. 139);245;26;25;5;143;36235
2015;Basel-Landschaft;Vol à l'arrachée (Art. 139);6;1;3;0;143;36236
2015;Basel-Landschaft;Vol à l'étalage (Art. 139);35;155;0;6;143;36237
2015;Basel-Landschaft;Vol à la tire (Art. 139);87;2;1;0;143;36238
2015;Basel-Landschaft;Vol par astuce (Art. 139);79;5;3;4;143;36239
2015;Basel-Landschaft;Vol collocataire (Art. 139);0;2;0;0;143;36240
2015;Basel-Landschaft;Effraction de véhicule (Art. 139);122;26;50;2;143;36241
2015;Basel-Landschaft;Vol de véhicule (Art. 139);1677;42;8;1;143;36242
2015;Basel-Landschaft;Vol sur/dans véhicule (Art. 139);159;12;7;7;143;36243
2015;Basel-Landschaft;Brigandage (Art. 140);20;8;3;1;143;36244
2015;Basel-Landschaft;Soustraction d'une chose mobilière (Art. 141);0;11;0;1;143;36245
2015;Basel-Landschaft;Utilisation sans droits de valeurs patrimoniales (Art. 141bis);1;0;0;0;143;36246
2015;Basel-Landschaft;Soustraction d' énergie (Art. 142);0;1;0;0;143;36247
2015;Basel-Landschaft;Soustraction de données (Art. 143);3;1;0;0;143;36248
2015;Basel-Landschaft;Accès indu à un système informatique (Art. 143bis);5;1;0;0;143;36249
2015;Basel-Landschaft;Dommages à la propriété (al. 1) (Art. 144);750;146;0;1;143;36250
2015;Basel-Landschaft;Dommages à la propriété + vol (Art. 144);1738;229;3;1;143;36251
2015;Basel-Landschaft;Détérioration de données (Art.144bis);0;0;0;0;143;36252
2015;Basel-Landschaft;Détournement de choses frappées d'un droit de gage ou de rétention (Art. 145);0;0;0;0;143;36253
2015;Basel-Landschaft;Escroquerie (Art. 146);240;118;10;46;143;36254
2015;Basel-Landschaft;Utilisation frauduleuse d'un ordinateur (Art. 147);33;24;10;8;143;36255
2015;Basel-Landschaft;Abus de cartes-chèques et cartes crédit (Art. 148);0;0;0;0;143;36256
2015;Basel-Landschaft;Obtention illicite de prestations d'une assurance sociale ou de l'aide sociale (Art. 148a);...;...;...;...;143;36257
2015;Basel-Landschaft;Filouterie dauberge (Art. 149);0;7;0;0;143;36258
2015;Basel-Landschaft;Obtention frauduleuse d'une prestation (Art. 150);1;3;0;0;143;36259
2015;Basel-Landschaft;Fabrication/mise sur marché équipements serv. à décoder frauduleusement (Art. 150bis);0;0;0;0;143;36260
2015;Basel-Landschaft;Atteinte astucieuse (Art. 151);1;0;0;0;143;36261
2015;Basel-Landschaft;Faux renseignements sur des entreprises commerciales (Art. 152);0;0;0;0;143;36262
2015;Basel-Landschaft;Fausses communications aux autorités chargées du registre du commerce (Art. 153);0;0;0;0;143;36263
2015;Basel-Landschaft;Falsification de marchandises (Art. 155);0;3;0;0;143;36264
2015;Basel-Landschaft;Extorsion et chantage (Art. 156);5;5;2;0;143;36265
2015;Basel-Landschaft;Usure (Art. 157);0;2;0;0;143;36266
2015;Basel-Landschaft;Gestion déloyale (Art. 158);0;2;0;0;143;36267
2015;Basel-Landschaft;Détournement de retenues sur le salaire (Art. 159);0;0;0;0;143;36268
2015;Basel-Landschaft;Recel (Art. 160);1;10;0;0;143;36269
2015;Basel-Landschaft;Exploitation de la connaissance de faits confidentiels (Art. 161);0;0;0;0;143;36270
2015;Basel-Landschaft;Manipulation de cours (Art. 161bis);0;0;0;0;143;36271
2015;Basel-Landschaft;Violation du secret de fabrication ou du secret commercial (Art. 162);0;0;0;0;143;36272
2015;Basel-Landschaft;Banqueroute fraud. et fraude saisie (Art. 163);0;0;0;0;143;36273
2015;Basel-Landschaft;Diminution effective de l'actif au préjudice des créanciers (Art. 164);0;0;0;0;143;36274
2015;Basel-Landschaft;Gestion fautive (Art. 165);0;0;0;0;143;36275
2015;Basel-Landschaft;Violation de l'obligation de tenir une comptabilité (Art. 166);0;0;0;0;143;36276
2015;Basel-Landschaft;Avantages accord. à certains créanciers (Art. 167);0;0;0;0;143;36277
2015;Basel-Landschaft;Subornation dans l'exécution forcée (Art. 168);0;0;0;0;143;36278
